segment,speed,count,timestamp
"635,70",25.351008264076647,52,"201609221125"
"635,70",23.23124334792796,36,"201609221145"
"635,70",27.136352314501867,34,"201609221155"
"635,70",26.693713739179543,9,"201609221200"
"635,70",23.3168346659293,25,"201609221205"
"635,70",25.15484726872514,49,"201609220920"
"635,70",21.972912518250897,40,"201609220930"
"635,70",23.647860676485692,44,"201609220935"
"635,70",24.491878229554718,51,"201609221420"
"635,70",26.66566722121708,26,"201609221225"
"635,70",25.001456486372703,26,"201609221435"
"635,70",23.88155412573285,38,"201609221240"
"635,70",26.10113705168461,38,"201609221255"
"635,70",20.393646888120177,45,"201609221345"
"635,70",23.0439242459744,39,"201609221705"
"635,70",24.656944463043523,34,"201609221635"
"635,70",22.557300685978294,42,"201609221630"
"635,70",25.91140516938602,51,"201609221710"
"635,70",24.845129929311447,30,"201609221535"
"635,70",24.98777560387806,50,"201609221610"
"635,70",27.0325845880632,23,"201609221800"
"635,70",23.119442442353233,50,"201609221835"
"635,70",21.95560258010518,46,"201609221850"
"635,70",23.66073737280253,37,"201609221830"
"635,70",19.19650954286744,6,"201609221900"
"635,70",27.928227404039337,35,"201609221950"
"635,70",25.201860349890488,38,"201609222010"
"635,70",25.6916682284473,36,"201609221920"
"635,70",31.096958929421174,29,"201609221910"
"635,70",24.979605797653463,18,"201609221905"
"635,70",22.34536602577597,28,"201609221925"
"635,70",27.4215079591236,31,"201609222030"
"635,70",25.41216337582382,47,"201609222050"
"635,70",31.014959605389542,23,"201609222100"
"635,70",28.106578266365556,33,"201609222135"
"635,70",33.3575457824971,9,"201609222330"
"635,70",26.785042346686872,23,"201609222315"
"635,70",28.033586075022114,15,"201609222345"
"635,70",28.083074915481582,21,"201609222355"
"635,70",24.62564037306026,55,"201609230835"
"635,70",19.798701051914193,9,"201609230050"
"635,70",37.91355486763128,6,"201609230045"
"635,70",28.63957608625819,10,"201609230110"
"635,70",23.213931591600097,11,"201609230115"
"635,70",29.48718413907328,7,"201609230120"
"635,70",29.223161476808876,6,"201609230130"
"635,70",25.229405945681744,8,"201609230135"
"635,70",32.641558849122546,12,"201609230005"
"635,70",27.463997351034145,13,"201609230020"
"635,70",22.64329081773827,4,"201609230220"
"635,70",36.019671095139756,4,"201609230230"
"635,70",42.58996587787183,2,"201609230320"
"635,70",24.578242922870587,45,"201609230925"
"635,70",24.041348256281335,65,"201609230820"
"635,70",34.395002664831466,6,"201609230325"
"635,70",34.93486120993613,3,"201609230330"
"635,70",31.88653132710299,2,"201609230415"
"635,70",29.949787326016637,1,"201609230435"
"635,70",19.70023541599006,2,"201609230500"
"635,70",35.45910872208658,12,"201609230610"
"635,70",31.545176379613604,18,"201609230630"
"635,70",23.504930256065386,68,"201609230740"
"635,70",28.27672630163903,25,"201609230700"
"635,70",28.921995792894375,58,"201609231225"
"635,70",24.850044803534296,61,"201609231240"
"635,70",25.373645904602174,53,"201609231355"
"635,70",28.564430582012868,25,"201609231400"
"635,70",25.273985366653825,50,"201609231440"
"635,70",25.76594590423921,53,"201609231245"
"635,70",27.9745707356367,48,"201609231250"
"635,70",26.73138246994086,46,"201609231320"
"635,70",28.150132766755352,55,"201609231335"
"635,70",25.576865039083433,47,"201609231330"
"635,70",30.8728414024528,23,"201609231500"
"635,70",22.23994338968029,78,"201609231625"
"635,70",20.65598920392231,5,"201609230530"
"635,70",26.57103860726059,6,"201609230535"
"635,70",22.590044863647346,7,"201609230525"
"635,70",21.84279702697435,9,"201609230550"
"635,70",23.93433165934697,48,"201609230725"
"635,70",29.818601481474893,30,"201609230640"
"635,70",24.833923145310592,9,"201609230800"
"635,70",21.86142306404504,32,"201609231030"
"635,70",24.52541173009754,53,"201609231125"
"635,70",22.61059775936071,39,"201609231215"
"635,70",20.70600477702884,44,"201609231210"
"635,70",24.509737549779263,70,"201609231715"
"635,70",22.389642332655356,53,"201609231710"
"635,70",23.36757084208432,61,"201609231725"
"635,70",19.620670429380482,68,"201609231735"
"635,70",26.561479041864306,41,"201609231510"
"635,70",25.93083044584495,50,"201609231150"
"635,70",21.271725373510353,61,"201609231655"
"635,70",26.523645683405483,27,"201609231700"
"635,70",23.249666425644985,69,"201609231705"
"635,70",24.761639124493268,33,"201609231925"
"635,70",27.770808336229518,37,"201609232015"
"635,70",22.74076181619507,36,"201609232020"
"635,70",24.6499115944258,42,"201609232025"
"635,70",23.27591851560012,35,"201609231940"
"635,70",20.915227026741682,59,"201609231830"
"635,70",20.495459151601587,47,"201609231840"
"635,70",22.429109827558573,58,"201609231850"
"635,70",23.55892522694263,31,"201609231905"
"635,70",23.088537088193867,21,"201609231945"
"635,70",24.616462079139414,40,"201609232155"
"635,70",25.802696268042308,32,"201609232035"
"635,70",25.118810696907136,46,"201609232050"
"635,70",27.250134048679662,23,"201609232255"
"635,70",31.301466872674176,28,"201609232250"
"635,70",24.90812991122821,16,"201609232315"
"635,70",31.177301200018565,14,"201609232310"
"635,70",36.66401095983357,18,"201609232325"
"635,70",29.419031216316924,17,"201609232345"
"635,70",30.691705581318992,17,"201609232350"
"635,70",37.59932083691585,11,"201609240040"
"635,70",27.73972890899618,14,"201609240025"
"635,70",20.443905661383003,4,"201609240145"
"635,70",31.3723037871813,7,"201609240215"
"635,70",28.826311627173162,4,"201609240240"
"635,70",24.343577029520127,68,"201609240855"
"635,70",24.671566074935438,48,"201609240830"
"635,70",21.803710241552775,48,"201609240905"
"635,70",24.564114378390943,76,"201609240740"
"635,70",23.97501466761307,37,"201609240730"
"635,70",28.68583185290832,57,"201609240750"
"635,70",45.42279800264225,6,"201609240530"
"635,70",28.264941262600438,11,"201609240610"
"635,70",37.987907673364234,5,"201609240550"
"635,70",23.343249281358172,54,"201609240845"
"635,70",23.565398844255313,54,"201609240840"
"635,70",23.950206285685603,73,"201609240935"
"635,70",22.265144212807893,60,"201609240940"
"635,70",27.22052235251762,35,"201609240715"
"635,70",24.93985646086521,48,"201609240720"
"635,70",24.752733724279384,36,"201609240705"
"635,70",31.342609192710512,1,"201609240400"
"635,70",27.865291374290074,2,"201609240415"
"635,70",19.539237846756947,4,"201609240440"
"635,70",25.446660639373675,5,"201609240445"
"635,70",17.399811166410252,6,"201609240350"
"635,70",33.47021937534322,6,"201609240505"
"635,70",25.976198878108057,4,"201609240515"
"635,70",23.434639644200452,6,"201609240520"
"635,70",19.38039432827865,45,"201609240955"
"635,70",24.431190020516457,24,"201609241005"
"635,70",21.703302586349977,62,"201609241455"
"635,70",33.52819466228505,33,"201609240645"
"635,70",30.018548418535914,26,"201609240640"
"635,70",22.804331681729508,78,"201609240820"
"635,70",25.729435833849,52,"201609241550"
"635,70",28.42289121138824,6,"201609241600"
"635,70",20.88423080326416,36,"201609241610"
"635,70",20.818401410782016,63,"201609241250"
"635,70",24.543944673787617,50,"201609241345"
"635,70",24.911497138478108,60,"201609241355"
"635,70",24.01880482651482,40,"201609241415"
"635,70",23.930219682093362,63,"201609241545"
"635,70",21.20673885693899,48,"201609241255"
"635,70",16.899880105158214,51,"201609241320"
"635,70",26.751708689059612,58,"201609241020"
"635,70",24.733561273700722,64,"201609241125"
"635,70",23.73407516849989,53,"201609241015"
"635,70",22.232252781165787,57,"201609241030"
"635,70",27.60076396482994,14,"201609241200"
"635,70",23.19600871879601,63,"201609241155"
"635,70",24.01868640290329,39,"201609241150"
"635,70",24.060037397437938,52,"201609241240"
"635,70",22.572578582265844,54,"201609241210"
"635,70",22.671089144255724,51,"201609241655"
"635,70",20.05794824052787,39,"201609241855"
"635,70",23.130313430850713,55,"201609241825"
"635,70",23.666312662800465,65,"201609241740"
"635,70",23.86119537523961,68,"201609241745"
"635,70",22.648226470356956,86,"201609241755"
"635,70",23.850523954476465,42,"201609241925"
"635,70",25.391726072869588,35,"201609241955"
"635,70",23.88090426103593,40,"201609242005"
"635,70",23.194963018309956,36,"201609242015"
"635,70",23.88544381585142,55,"201609242045"
"635,70",24.2717557828398,33,"201609242010"
"635,70",23.77927593973916,50,"201609241945"
"635,70",25.716525109504197,41,"201609242125"
"635,70",24.69692262367664,40,"201609242030"
"635,70",27.722497260818074,42,"201609242135"
"635,70",22.98924153232496,41,"201609242150"
"635,70",24.446711302960427,36,"201609242220"
"635,70",24.468432911352913,26,"201609242205"
"635,70",27.959094960240016,23,"201609242215"
"635,70",30.010612950437718,26,"201609242310"
"635,70",26.464196736668836,23,"201609242230"
"635,70",26.953953176226392,28,"201609242245"
"635,70",32.59653038458925,25,"201609242250"
"635,70",28.685402599668897,18,"201609242355"
"635,70",30.130460838881405,28,"201609250735"
"635,70",31.69815734722503,3,"201609250430"
"635,70",28.648192949944157,3,"201609250455"
"635,70",24.07551926915861,25,"201609250725"
"635,70",27.322863855781197,54,"201609250750"
"635,70",30.36901560030308,8,"201609250045"
"635,70",26.945285175276805,6,"201609250115"
"635,70",25.31067456675949,6,"201609250130"
"635,70",35.48019243740913,3,"201609250145"
"635,70",37.33687813590463,6,"201609250205"
"635,70",34.46186624245604,8,"201609250210"
"635,70",35.80635191010723,8,"201609250215"
"635,70",39.06896191984737,4,"201609250245"
"635,70",27.429347343960725,18,"201609250030"
"635,70",24.050003090680278,4,"201609250325"
"635,70",20.170250026508135,1,"201609250330"
"635,70",23.29087047536563,3,"201609250340"
"635,70",36.44124839247627,4,"201609250350"
"635,70",13.009972952320679,1,"201609250400"
"635,70",25.987047316659144,6,"201609250425"
"635,70",23.118234637071577,32,"201609251145"
"635,70",23.290409750617975,27,"201609251150"
"635,70",25.528627400970475,38,"201609251115"
"635,70",25.512478184533634,39,"201609250835"
"635,70",22.384041828297175,60,"201609250820"
"635,70",21.796444607439437,39,"201609250840"
"635,70",23.655961694674257,41,"201609251230"
"635,70",21.584074847258808,43,"201609251320"
"635,70",22.01978677661161,4,"201609250550"
"635,70",28.907496439755903,25,"201609250640"
"635,70",26.0942407884054,30,"201609251105"
"635,70",22.053731704355307,56,"201609250920"
"635,70",24.955692171459336,12,"201609250800"
"635,70",24.66642027580376,63,"201609250915"
"635,70",25.442957635350915,65,"201609250910"
"635,70",25.604931221042758,47,"201609251530"
"635,70",24.34277343957063,53,"201609251540"
"635,70",24.114157217340683,45,"201609251330"
"635,70",25.131285830120422,51,"201609251545"
"635,70",23.81044702367037,44,"201609251340"
"635,70",25.253726878783635,58,"201609251510"
"635,70",23.97687234455754,16,"201609251400"
"635,70",23.586377927618585,52,"201609251410"
"635,70",25.506026778257407,49,"201609251620"
"635,70",23.978505869101046,39,"201609251635"
"635,70",20.389043932134232,35,"201609251640"
"635,70",22.21789178317852,43,"201609251605"
"635,70",21.667198542485632,50,"201609251645"
"635,70",24.418920554934537,51,"201609251710"
"635,70",20.541283624882485,26,"201609251915"
"635,70",22.368146475766466,60,"201609251735"
"635,70",24.261058037973918,50,"201609251725"
"635,70",23.95513504275101,61,"201609251740"
"635,70",22.81762917015727,53,"201609251745"
"635,70",23.970642962849514,54,"201609251805"
"635,70",21.576642390288313,45,"201609251830"
"635,70",24.671621291052663,45,"201609251845"
"635,70",23.45960401239357,40,"201609251855"
"635,70",27.310917584493204,42,"201609251950"
"635,70",21.806097959056213,31,"201609011655"
"635,70",17.28556584821031,2,"201609011700"
"635,70",20.318112901395533,31,"201609011820"
"635,70",19.502119394311677,38,"201609011745"
"635,70",20.23234831577278,30,"201609011830"
"635,70",26.222900759389997,26,"201609011315"
"635,70",20.230820583669026,24,"201609011340"
"635,70",16.79052329629092,38,"201609011355"
"635,70",23.92265294787174,27,"201609011425"
"635,70",21.18352010036729,22,"201609011430"
"635,70",22.74052765685715,24,"201609011435"
"635,70",23.584770227415127,22,"201609011030"
"635,70",20.802591022091292,20,"201609011035"
"635,70",19.146742271647266,3,"201609011100"
"635,70",24.3405920512079,37,"201609011115"
"635,70",24.258215510170654,33,"201609011055"
"635,70",24.326296905128757,15,"201609011245"
"635,70",26.38209631570815,25,"201609011255"
"635,70",17.819400730913593,37,"201609011350"
"635,70",24.399283577422413,17,"201609011910"
"635,70",23.620116113422025,38,"201609011855"
"635,70",23.45925209571763,25,"201609011920"
"635,70",21.98112566219208,36,"201609011835"
"635,70",25.888460775864136,23,"201609011455"
"635,70",20.007583146422075,25,"201609011535"
"635,70",20.179784542549452,23,"201609011545"
"635,70",22.841545468355125,25,"201609011955"
"635,70",24.129993268365524,19,"201609012205"
"635,70",22.66576382766775,33,"201609012155"
"635,70",24.323078222908055,24,"201609012125"
"635,70",23.443825041177433,16,"201609012130"
"635,70",24.28350370658226,7,"201609012000"
"635,70",25.005077034358848,25,"201609012045"
"635,70",22.871772426620424,17,"201609012010"
"635,70",23.041599620664304,24,"201609012020"
"635,70",22.48602461676864,33,"201609012030"
"635,70",28.184676081817003,19,"201609012055"
"635,70",25.94554468219375,2,"201609012300"
"635,70",24.930013674131544,11,"201609012240"
"635,70",25.960551008699646,8,"201609012305"
"635,70",21.27283202319095,7,"201609012245"
"635,70",32.30479817935084,9,"201609012325"
"635,70",22.651423713613333,7,"201609012335"
"635,70",18.4782829826269,26,"201609021345"
"635,70",20.79707161409379,25,"201609021350"
"635,70",17.359693548360966,2,"201609021100"
"635,70",23.755810195459134,17,"201609021205"
"635,70",24.142256803155387,30,"201609021155"
"635,70",23.37953493747951,5,"201609020105"
"635,70",29.76802297255466,2,"201609020225"
"635,70",23.96740130480256,13,"201609020020"
"635,70",26.52093492423819,10,"201609020025"
"635,70",10.550150349146502,1,"201609020100"
"635,70",15.032312452482019,1,"201609020310"
"635,70",14.191606900432461,2,"201609020240"
"635,70",35.36211689374177,1,"201609020335"
"635,70",25.989298608137844,2,"201609020340"
"635,70",31.61289808358718,3,"201609020440"
"635,70",23.13936983778817,27,"201609021425"
"635,70",20.76191462708721,22,"201609021505"
"635,70",22.893694741534475,24,"201609021510"
"635,70",23.65786322248145,31,"201609021515"
"635,70",22.0904057835245,22,"201609021545"
"635,70",21.624491920987758,31,"201609021525"
"635,70",22.44290124931859,34,"201609021520"
"635,70",20.36665487266476,38,"201609021530"
"635,70",19.763275466489098,41,"201609021550"
"635,70",23.658787414849936,37,"201609020655"
"635,70",23.29730746513235,21,"201609020645"
"635,70",22.13368436747954,37,"201609020730"
"635,70",20.150946480503524,29,"201609020910"
"635,70",18.9191041668886,21,"201609020855"
"635,70",16.069771672253466,2,"201609020510"
"635,70",19.509397633199427,4,"201609020505"
"635,70",17.903311858309028,2,"201609020535"
"635,70",30.356507589642376,15,"201609020635"
"635,70",23.440528438436004,25,"201609021410"
"635,70",20.62990580781436,37,"201609021405"
"635,70",22.791555439435655,28,"201609021630"
"635,70",18.86174110875061,26,"201609020735"
"635,70",18.161882824355743,3,"201609020800"
"635,70",21.774192503657734,24,"201609020940"
"635,70",21.557965481126917,31,"201609020920"
"635,70",21.542376833888248,25,"201609021015"
"635,70",22.095519702721813,32,"201609020955"
"635,70",19.883188573451815,31,"201609021025"
"635,70",12.201575848630464,2,"201609021800"
"635,70",22.149834133111366,28,"201609021635"
"635,70",20.184603173694406,40,"201609021815"
"635,70",19.748651285219434,24,"201609021640"
"635,70",22.534004182596128,31,"201609021855"
"635,70",23.651866381750462,23,"201609021850"
"635,70",21.565306418029273,21,"201609021650"
"635,70",22.561226120235382,31,"201609021720"
"635,70",21.65735696210884,48,"201609021725"
"635,70",20.86597464564656,34,"201609021740"
"635,70",24.718520444863042,27,"201609021905"
"635,70",23.28790215672395,24,"201609021935"
"635,70",23.318756287031917,27,"201609021955"
"635,70",19.654842152256332,5,"201609022000"
"635,70",22.252683107185522,24,"201609022055"
"635,70",25.63762426641035,9,"201609022100"
"635,70",22.44014440868156,32,"201609022130"
"635,70",20.855485355218445,31,"201609022135"
"635,70",21.056690065554292,19,"201609022210"
"635,70",22.343457225875344,13,"201609022325"
"635,70",27.996162985677813,8,"201609022310"
"635,70",27.813548516936812,10,"201609022320"
"635,70",25.82756016264697,10,"201609022340"
"635,70",31.652204352626963,9,"201609022355"
"635,70",22.978077628395024,29,"201609030750"
"635,70",23.46420511269634,33,"201609030815"
"635,70",23.122167433891644,9,"201609030620"
"635,70",30.34867736160606,11,"201609030625"
"635,70",22.960103985228162,37,"201609030830"
"635,70",20.52818648689449,1,"201609030100"
"635,70",32.09855343611354,4,"201609030105"
"635,70",24.642788604664418,6,"201609030120"
"635,70",30.357573309711626,3,"201609030200"
"635,70",28.21962189382948,11,"201609030020"
"635,70",27.215253969254547,11,"201609030035"
"635,70",35.30151982702206,5,"201609030220"
"635,70",18.729829403942734,4,"201609030240"
"635,70",22.221613211346813,1,"201609030245"
"635,70",26.850598027000167,2,"201609030255"
"635,70",36.289073971083575,3,"201609030310"
"635,70",25.372329723016357,4,"201609030320"
"635,70",18.49196378216297,17,"201609031045"
"635,70",20.08311025674633,28,"201609031035"
"635,70",22.21881290652096,26,"201609031115"
"635,70",24.322840427743365,27,"201609030650"
"635,70",25.177559409342276,23,"201609030640"
"635,70",22.49015556639926,2,"201609030535"
"635,70",19.6273441434094,3,"201609030445"
"635,70",28.79769037740608,7,"201609030510"
"635,70",30.966051540305614,2,"201609030525"
"635,70",28.48839575718303,6,"201609030425"
"635,70",21.737902956395416,30,"201609031025"
"635,70",21.280231581190538,38,"201609030840"
"635,70",22.129382979602152,27,"201609030905"
"635,70",19.282570825768033,5,"201609030900"
"635,70",22.837118493561256,35,"201609030925"
"635,70",22.8361274076817,36,"201609030930"
"635,70",22.4834400316173,39,"201609031410"
"635,70",25.626004062740847,8,"201609031300"
"635,70",22.64253782464244,34,"201609031435"
"635,70",19.601355419259846,25,"201609031455"
"635,70",30.24088803854278,8,"201609031500"
"635,70",21.679854004068094,19,"201609031510"
"635,70",24.807962343612495,15,"201609031505"
"635,70",23.079443146012974,35,"201609031255"
"635,70",23.31779342354658,33,"201609031405"
"635,70",21.438349628774017,29,"201609031335"
"635,70",20.639099961276745,26,"201609031345"
"635,70",21.949286252612158,39,"201609031640"
"635,70",21.630739733503496,42,"201609031635"
"635,70",25.05768173683711,34,"201609031615"
"635,70",21.68397986975394,47,"201609031720"
"635,70",21.008034514313806,49,"201609031755"
"635,70",21.569716413732316,30,"201609031845"
"635,70",21.4170171107079,49,"201609031730"
"635,70",21.184217862049582,29,"201609031850"
"635,70",21.143570899522334,18,"201609031935"
"635,70",24.962142004782198,35,"201609031950"
"635,70",20.868259857719817,20,"201609031955"
"635,70",20.53904852751022,6,"201609032000"
"635,70",23.613923119330355,28,"201609032030"
"635,70",21.220427626484714,34,"201609032055"
"635,70",23.676375924277703,27,"201609032135"
"635,70",27.41474854721601,7,"201609032200"
"635,70",25.08195467251714,21,"201609032215"
"635,70",26.491873642698778,17,"201609032230"
"635,70",23.986697965329164,21,"201609032220"
"635,70",23.196133633447683,9,"201609032305"
"635,70",26.999329247184786,14,"201609032335"
"635,70",23.634710064800444,11,"201609032330"
"635,70",21.244137391937382,39,"201609041025"
"635,70",20.28735845937692,14,"201609041005"
"635,70",21.96452484051182,42,"201609041235"
"635,70",23.73908383034627,23,"201609041240"
"635,70",23.739563564808435,6,"201609040615"
"635,70",27.43179408807208,9,"201609040625"
"635,70",28.12163551599048,17,"201609040640"
"635,70",23.029255322918694,10,"201609040800"
"635,70",21.548881806409497,43,"201609040915"
"635,70",21.21972827032025,31,"201609040925"
"635,70",21.98040149541493,44,"201609040935"
"635,70",19.109625290579103,25,"201609040835"
"635,70",23.292594324432667,34,"201609040815"
"635,70",22.908064893224548,24,"201609040810"
"635,70",19.186872184684702,21,"201609041030"
"635,70",23.773434978250037,41,"201609041115"
"635,70",19.463045168428014,24,"201609041120"
"635,70",23.994925492023466,48,"201609041130"
"635,70",22.48206184847004,37,"201609041140"
"635,70",20.55592922803161,10,"201609041200"
"635,70",22.292119935688245,39,"201609041205"
"635,70",12.517393974727831,2,"201609040130"
"635,70",32.90577027893183,3,"201609040145"
"635,70",21.121388532826444,3,"201609040220"
"635,70",28.603004711853302,2,"201609040230"
"635,70",38.6501264384909,2,"201609040235"
"635,70",25.92183032152315,4,"201609040255"
"635,70",23.599095678820465,2,"201609040330"
"635,70",33.628791460673845,3,"201609040340"
"635,70",14.597200206086512,1,"201609040405"
"635,70",20.8793910776373,5,"201609040450"
"635,70",22.999517965685087,4,"201609040000"
"635,70",35.55666058841138,6,"201609040015"
"635,70",27.73956985970212,3,"201609040020"
"635,70",26.179478139998622,6,"201609040050"
"635,70",20.745034488728344,3,"201609040530"
"635,70",23.764920865913837,28,"201609041445"
"635,70",23.735375603484982,25,"201609041545"
"635,70",20.783203194570312,31,"201609041550"
"635,70",20.6434926484748,42,"201609041515"
"635,70",22.59715795536133,31,"201609041425"
"635,70",26.814005859416557,16,"201609040650"
"635,70",27.145421165946455,18,"201609040705"
"635,70",21.69783842780139,12,"201609040725"
"635,70",28.291878244054445,26,"201609040715"
"635,70",29.958464522139018,8,"201609041300"
"635,70",21.08511117522689,35,"201609041320"
"635,70",21.93555143020678,27,"201609041315"
"635,70",24.812189322955014,29,"201609040840"
"635,70",22.205289671539923,50,"201609040845"
"635,70",23.22845426886409,40,"201609041525"
"635,70",24.20648655543694,33,"201609041530"
"635,70",18.54129304814658,46,"201609041750"
"635,70",18.524282101212606,8,"201609041800"
"635,70",22.176966929913707,23,"201609041615"
"635,70",20.04443062956454,42,"201609041725"
"635,70",23.1321424986855,33,"201609041635"
"635,70",24.21067870240429,34,"201609041820"
"635,70",26.379003540236624,8,"201609042000"
"635,70",23.708961423106757,30,"201609042005"
"635,70",21.053938710497473,36,"201609041650"
"635,70",21.891812247809792,35,"201609041640"
"635,70",22.035238709997824,33,"201609041715"
"635,70",23.11308905880929,33,"201609041840"
"635,70",18.267891612663036,24,"201609041745"
"635,70",22.93426553527016,21,"201609041855"
"635,70",19.33542149474116,22,"201609041935"
"635,70",22.065292576825065,26,"201609041945"
"635,70",25.878947373531357,26,"201609042035"
"635,70",22.302647127909484,34,"201609042030"
"635,70",24.874749877341337,20,"201609042115"
"635,70",24.002789913565127,16,"201609042130"
"635,70",21.508179931131668,14,"201609042150"
"635,70",26.539618251461683,26,"201609042205"
"635,70",24.78821298950017,21,"201609042210"
"635,70",27.390874096917393,15,"201609042225"
"635,70",26.320079972835526,18,"201609042235"
"635,70",21.446333431895045,8,"201609042310"
"635,70",28.292829273792293,2,"201609042300"
"635,70",26.47320644737739,10,"201609042325"
"635,70",27.21366111701252,10,"201609042330"
"635,70",22.554829855642343,26,"201609051015"
"635,70",19.824375802831316,22,"201609050945"
"635,70",22.856955987449822,27,"201609051430"
"635,70",22.861531912338524,31,"201609051505"
"635,70",23.140233136182104,33,"201609051440"
"635,70",20.611378000764926,25,"201609051610"
"635,70",21.793144861296483,27,"201609051615"
"635,70",18.914823237803624,28,"201609051620"
"635,70",19.023627699227376,32,"201609050805"
"635,70",22.54083730017828,40,"201609050815"
"635,70",19.74842100751525,34,"201609050830"
"635,70",20.81966948372449,33,"201609050825"
"635,70",20.821609964660095,40,"201609050855"
"635,70",22.39201282550959,34,"201609050850"
"635,70",21.619771567621594,27,"201609050845"
"635,70",25.955564810797135,2,"201609050125"
"635,70",36.05164546410014,6,"201609050110"
"635,70",27.058015263494195,6,"201609050115"
"635,70",30.40328569957727,7,"201609050145"
"635,70",23.691073351230187,2,"201609050210"
"635,70",21.765231200909376,2,"201609050000"
"635,70",27.7007725003555,3,"201609050010"
"635,70",24.7718468504006,2,"201609050025"
"635,70",15.76246077829841,3,"201609050035"
"635,70",32.42095319444204,7,"201609050040"
"635,70",17.278362294329654,2,"201609050315"
"635,70",39.806956807674105,1,"201609050340"
"635,70",39.88241497932702,2,"201609050350"
"635,70",26.414534258864204,1,"201609050410"
"635,70",31.006070108979596,1,"201609050425"
"635,70",33.032606501014214,2,"201609050430"
"635,70",19.096631198786636,40,"201609050710"
"635,70",19.100821859106794,18,"201609050725"
"635,70",15.32085430807868,14,"201609050735"
"635,70",0,30,"201609051530"
"635,70",0,24,"201609051535"
"635,70",0,27,"201609051540"
"635,70",23.563627175575494,17,"201609051325"
"635,70",24.03662832507586,20,"201609051345"
"635,70",21.11210562769617,30,"201609051640"
"635,70",18.61020318190601,18,"201609051625"
"635,70",15.511337592656718,33,"201609051755"
"635,70",21.143530896254635,3,"201609050535"
"635,70",30.28292604132504,9,"201609050625"
"635,70",20.505808027121375,17,"201609051235"
"635,70",23.35330659769847,23,"201609051025"
"635,70",23.344291085449047,24,"201609051110"
"635,70",23.773328157812433,15,"201609051250"
"635,70",15.587371598358633,4,"201609051300"
"635,70",22.530342731677443,20,"201609051115"
"635,70",22.19045338057835,21,"201609051140"
"635,70",24.1220062333406,15,"201609051145"
"635,70",23.922970258170473,25,"201609051305"
"635,70",24.070895345614794,20,"201609051320"
"635,70",19.064369996374207,3,"201609052000"
"635,70",21.787507725082992,13,"201609051705"
"635,70",17.683793941970627,19,"201609052035"
"635,70",29.588150268022126,7,"201609052100"
"635,70",22.34294259746374,23,"201609051825"
"635,70",27.544078680430687,3,"201609051900"
"635,70",23.239586997887024,18,"201609051905"
"635,70",27.36933629492124,8,"201609052200"
"635,70",22.512988218615398,12,"201609052245"
"635,70",23.317390406706707,14,"201609052240"
"635,70",29.222010840210828,5,"201609052310"
"635,70",25.323989321561776,25,"201609052255"
"635,70",23.507501327660712,7,"201609052325"
"635,70",30.495753010471198,10,"201609052355"
"635,70",16.074930942386587,12,"201609061505"
"635,70",21.867954421795442,19,"201609061510"
"635,70",18.333573948332344,19,"201609061515"
"635,70",23.00780609539302,26,"201609061235"
"635,70",16.724462868738637,23,"201609061125"
"635,70",15.884865348955344,2,"201609061500"
"635,70",14.813690521833022,22,"201609061555"
"635,70",21.201837829820732,22,"201609060935"
"635,70",18.66576133305214,32,"201609060945"
"635,70",21.55960190016188,28,"201609061035"
"635,70",22.67399721404659,23,"201609061030"
"635,70",24.443195700597908,21,"201609061025"
"635,70",19.8947715703477,28,"201609061615"
"635,70",19.32450410181382,23,"201609061625"
"635,70",20.91962302078212,27,"201609061620"
"635,70",16.979103777979063,34,"201609061815"
"635,70",16.93742693927657,32,"201609061820"
"635,70",19.552136046208556,21,"201609061825"
"635,70",15.856139272570967,35,"201609061805"
"635,70",15.744541899492988,35,"201609061755"
"635,70",19.85520474004746,17,"201609061250"
"635,70",20.266988637635396,19,"201609061340"
"635,70",18.278548850414996,37,"201609060815"
"635,70",37.48884852052232,2,"201609060125"
"635,70",25.53009913529035,3,"201609060155"
"635,70",31.280911505108833,5,"201609060210"
"635,70",23.65610497160189,7,"201609060215"
"635,70",24.31168238533254,4,"201609060230"
"635,70",35.02868958796588,1,"201609060335"
"635,70",26.517305360682435,8,"201609060010"
"635,70",26.392130128960485,10,"201609060020"
"635,70",25.68919712797423,8,"201609060030"
"635,70",17.739193179429517,3,"201609060045"
"635,70",25.26075886394148,4,"201609060055"
"635,70",13.00310602662628,4,"201609060105"
"635,70",29.530468460180096,4,"201609060115"
"635,70",32.239401198917385,6,"201609060120"
"635,70",22.611471394037363,3,"201609060405"
"635,70",42.64697075902327,1,"201609060410"
"635,70",24.600791968985412,2,"201609060420"
"635,70",38.79575652054597,6,"201609060445"
"635,70",29.39314708621933,2,"201609060450"
"635,70",28.84836665250408,3,"201609060505"
"635,70",14.706749603962235,3,"201609060525"
"635,70",19.56660938067683,2,"201609060555"
"635,70",26.460296340010707,13,"201609060630"
"635,70",15.934530612828173,24,"201609060725"
"635,70",16.96768531424094,37,"201609061740"
"635,70",18.758593655292916,39,"201609061725"
"635,70",18.211487322546915,14,"201609061915"
"635,70",21.48569685459993,24,"201609061945"
"635,70",23.62918304215482,19,"201609062020"
"635,70",16.42454611539749,22,"201609061845"
"635,70",15.311878241195446,19,"201609061850"
"635,70",29.545613618259488,14,"201609062040"
"635,70",17.236501446993497,21,"201609062045"
"635,70",27.335286854768317,15,"201609062110"
"635,70",16.615663055819375,20,"201609062145"
